,Country,accessibility_to_cities,elevation,aspect,slope,cropland_cover,tree_canopy_cover,isothermality,rain_coldestQuart,rain_driestMonth,rain_driestQuart,rain_mean_annual,rain_seasonailty,rain_warmestQuart,rain_wettestMonth,rain_wettestQuart,temp_annual_range,temp_coldestQuart,temp_diurnal_range,temp_driestQuart,temp_max_warmestMonth,temp_mean_annual,temp_min_coldestMonth,temp_seasonality,temp_warmestQuart,temp_wettestQuart,sub-region,Continent,Continent_color
88,France,33.47989499,332.70333439999996,193.66968590000002,0.4876818,60.81734756,16.57887294,36.35683052,212.75427689999998,49.29561429,167.24340700000002,815.3169197000001,16.24585135,190.292132,87.78252232,241.83793050000003,24.18465052,3.3630047160000003,8.911717973,11.21873032,23.82572999,10.4765834,-0.35892053700000004,55.37162365,17.54758348,9.638482112,Western Europe,Europe,xkcd:blue
89,United Kingdom,39.08280933,154.9721136,173.4816201,0.432489756,54.77314865,14.0594695,35.28654165,271.8047396,57.39702782,183.5510882,967.5948301000001,18.46788504,213.50872369999996,106.22032730000001,304.01038769999997,19.31967437,2.9160751460000003,6.907957221,8.511864357,19.08297135,8.452062998999999,-0.23670302199999999,44.85675061,14.35349199,5.635635815,Northern Europe,Europe,xkcd:blue
90,North Korea,92.13149200000001,595.3295677,185.65086589999999,1.107910702,28.89380504,35.10803942,26.08913156,49.27638983,14.51288764,49.25497836,1005.476962,94.28658842,604.2548515999999,264.06538969999997,616.5165751000001,42.18403594,-9.295948461,11.20889494,-9.275012096000001,25.16209197,5.687665767,-17.02194396,109.9870146,19.17134274,18.88385731,Eastern Asia,Asia,xkcd:red
91,Papua New Guinea,1195.376816,600.2419421,166.12705400000002,1.4403345909999998,1.162832689,64.38355325,83.31107179,598.4812959,156.6585159,520.0422743,3058.065278,29.15674861,867.1544443,363.6535021,1015.184411,10.87368757,22.77951041,9.104330225,23.1028448,29.29511265,23.63502532,18.42142508,5.7425329970000005,24.19900532,23.88295704,Melanesia,Australia and Oceania,xkcd:orange
92,New Zealand,212.2931616,473.4105051,181.962447,1.277507124,16.70505799,36.7799794,46.2822267,444.4034572,97.24405716,343.6277703,1654.2079800000001,15.5782557,364.21122060000005,170.02495480000002,482.9050574,19.75640901,5.384525084,9.233445538,11.45409724,20.59574985,10.20664792,0.839340842,36.21621083,14.73255378,8.218787853,Australia and New Zealand,Australia and Oceania,xkcd:orange
93,Venezuela,1480.298667,343.3442912,172.65411569999998,0.6046485620000001,6.188709681000001,44.16838932,79.99424375,608.3546771000001,40.78962426,151.93518280000004,1944.437018,60.2510098,341.5792585,311.0672028,862.4274541000001,12.77331124,24.86187109,10.24158916,25.54904961,32.24596812,25.60036779,19.47265688,5.616859585,26.24557777,25.19529939,Latin America and the Caribbean,Latin America,xkcd:green
94,Guyana,1576.856868,218.3281045,166.49942099999998,0.234293262,1.351236629,58.92281043,79.56185926,532.007328,69.73170091,254.3500529,2028.9374079999998,51.34394866,291.3070265,330.0804486,873.2046457,10.89241397,25.3261789,8.718608228999999,26.48411321,31.92949513,26.00004982,21.03708116,5.686963894,26.77333719,25.68142062,Latin America and the Caribbean,Latin America,xkcd:green
95,Cuba,74.60241454,95.25826196,179.81472030000003,0.26400715,39.66279379,26.24346438,64.2460705,112.1848399,29.61328183,108.6379945,1331.358356,59.66301261,485.2214359,211.103444,543.2186826000001,15.93012638,22.35196876,10.317405800000001,22.45081697,32.61184798,25.03394454,16.6817216,18.861287899999997,27.19301617,26.67792636,Latin America and the Caribbean,Latin America,xkcd:green
96,Bolivia,445.1294159,1290.020607,151.5460077,0.673776684,4.057430677,37.81479768,66.80037321,100.32892840000001,21.25184485,80.73190543,1148.542962,75.84719717,399.78830939999995,198.38699590000002,537.5874643999999,19.9670824,17.48727964,13.36206436,18.01409928,29.4436478,20.42665376,9.476565399,19.79312791,22.3533214,22.14808196,Latin America and the Caribbean,Latin America,xkcd:green
97,Paraguay,367.8888256,165.7031156,143.6073728,0.027189037000000003,21.85277541,23.72186749,56.28495087,151.9246773,36.45386145,133.9657044,1081.581002,43.26980559,353.1195209,139.50187250000002,384.03920469999997,21.64335169,18.90102471,12.26863873,19.3456635,33.84234203,23.39479292,12.19899034,33.16906876,27.2582446,26.32776444,Latin America and the Caribbean,Latin America,xkcd:green
98,South Georgia and South Sandwich Islands,6537.695715,457.78779789999993,155.2061646,2.800699078,0.0,1.2686279440000001,45.39316702,453.2283625,96.05820138,309.95021030000004,1673.291124,17.73962939,411.8241413,172.9932522,499.8401347,13.50601919,-3.69702255,6.186843392999999,1.63092015,6.586017282,-0.436926871,-6.92000191,24.69715366,2.628733095,-0.17974126399999998,Latin America and the Caribbean,Latin America,xkcd:green
99,Senegal,179.92461980000002,53.62559082,199.3442667,0.0028110459999999998,16.31063056,2.5104644990000002,60.62363131,2.910886213,0.0,0.421782389,674.6602257000001,136.2960285,99.63082039,212.868414,536.4185446,23.64406451,24.68870746,14.40437071,26.904154600000002,38.83898379,27.63547141,15.19491928,22.16210705,30.41027296,27.70216486,Sub-Saharan Africa,Africa,xkcd:purple
100,Guinea,125.7896233,433.67434519999995,183.962671,0.295806004,1.745471155,17.16534444,62.64769886,408.281252,3.27116245,21.64473612,1852.815932,96.75741317,217.20389369999998,440.16882769999995,1129.1619970000002,22.30132458,23.93182844,14.08001887,24.68922971,36.59968183,25.67898867,14.29835726,16.32622657,28.07132096,24.70062009,Sub-Saharan Africa,Africa,xkcd:purple
101,Liberia,244.7298753,204.702246,202.1377139,0.049927262,0.021103195,41.79691245,76.85490725,1005.588849,44.68420247,209.1531388,2703.95707,57.96025748,444.96590989999993,460.3620989,1113.738327,14.2696455,24.51997296,11.01002924,25.73367536,33.11536356,25.58377852,18.84571806,8.077275473,26.42195246,24.93305821,Sub-Saharan Africa,Africa,xkcd:purple
102,Ivory Coast,121.85509429999999,259.8744097,169.32099680000002,0.024278668,2.965242805,18.03277978,69.50758011,461.00680430000006,13.48869976,76.37298436,1353.614021,66.83160452,258.8238896,260.9326478,618.5529982999999,15.2784673,24.78410896,10.60170816,26.23048028,34.22684549,26.23260758,18.94837818,11.42702977,27.74434453,25.59801219,Sub-Saharan Africa,Africa,xkcd:purple
103,Togo,75.05412418,247.14854029999998,186.67383930000003,0.173134875,29.46336429,9.369440969,69.84487468,556.5410375,7.660159494,36.62356685,1191.760345,75.33924482,186.5393706,220.39270409999997,591.919604,16.28504908,24.90478636,11.36262959,27.02554704,35.65354195,26.736264399999996,19.36849288,13.83416966,28.58808687,25.31890122,Sub-Saharan Africa,Africa,xkcd:purple
104,Benin,115.203185,267.0421453,178.51354819999997,0.038044014,25.27925832,7.591677377000001,66.17602167,477.59279280000004,2.106208674,14.01108887,1061.151815,91.4909694,146.87379740000003,228.95156129999998,605.8449076,18.64316632,25.22161031,12.30368343,26.89236445,37.07765965,27.18634812,18.43449333,16.81105183,29.56815242,25.53463916,Sub-Saharan Africa,Africa,xkcd:purple
105,Greece,53.24477354,441.94253169999996,164.0465743,1.619042356,35.08087005,15.46310846,34.51047033,266.45768119999997,17.71136656,67.33518773,705.5142656,47.37498503,72.43128531,107.8104409,291.53691210000005,28.74686407,5.431011665,10.07105187,21.89942144,29.56164957,13.62153456,0.81478549,65.55851985,22.11776108,7.678426008,Southern Europe,Europe,xkcd:blue
106,Israel,44.86190738,287.37235110000006,209.2334972,0.923897757,20.91452613,0.329753329,44.34643573,185.94586930000003,0.000344,0.014375047,295.9783221,102.55021909999999,0.452707619,73.28473459,191.73545890000003,25.70032064,12.75167856,11.53001224,26.00694027,32.94764539,19.84544921,7.247324749,52.951041700000005,26.13459405,12.93931854,Western Asia,Asia,xkcd:red
107,Gabon,553.1859626,369.0344424,187.33053769999998,0.18636988399999999,0.005527366,52.09085643,73.04117821,61.49292865,8.867174314,56.09318068,1860.299357,64.68075845,635.2455947999999,327.9087687,779.0526661,12.73863957,22.90526722,9.351154636,22.95397491,30.82716116,24.50281961,18.0885216,10.21848219,25.48526714,24.74822883,Sub-Saharan Africa,Africa,xkcd:purple
108,Cambodia,208.42076799999998,120.86697240000002,172.4292862,0.248564525,33.6764878,31.19662519,59.74402955,100.15661340000001,5.092721953,36.09367502,1777.8480359999999,78.69420855,330.314187,337.98258589999995,906.4577975,15.16584909,24.87756641,9.073125778,25.23442451,34.12150007,26.74688604,18.95565098,13.36150325,28.43756505,26.72188071,South-eastern Asia,Asia,xkcd:red
109,Taiwan,62.51381382,814.6217188999999,215.01997799999998,2.419724198,21.73843869,46.76494424,43.05438817,239.11457510000002,52.39986588,182.7879624,2557.831732,70.42202255,1195.0880240000001,475.2520875,1266.73989,17.05959834,13.99198902,7.3524676289999995,15.72560546,26.67168788,18.84623678,9.612089546,35.43913986,22.83337442,22.49072393,Eastern Asia,Asia,xkcd:red
110,South Korea,28.46618824,251.1542671,195.35663069999998,0.711137536,31.76030023,36.65742339,28.3471869,97.93390368,27.59487228,97.76133661,1316.5753140000002,77.76665348,703.4478712,296.5658185,716.1206177,36.63694049,-1.366561643,10.56985798,-1.1452157170000001,28.59019164,11.13772083,-8.046748829,93.77592282,22.77918303,22.57638748,Eastern Asia,Asia,xkcd:red
111,Bangladesh,33.64179307,29.93987766,168.6095451,0.032539246,68.13135954,15.61791579,43.39718171,34.11335399,4.761917365,33.83717702,2194.0985379999997,91.06424645,899.0220206,466.05128770000005,1273.202795,21.97628587,19.85637729,9.626260079,19.98464054,34.05148238,25.52195032,12.07519652,36.12041125,28.64029431,28.32093261,Southern Asia,Asia,xkcd:red
112,Tajikistan,587.4750849,2962.817302,196.0896306,2.611243794,8.437107665,1.311734617,28.04317431,175.0175411,7.094152136,31.70033822,569.9543712999999,59.52735126,49.44067173,95.73434288,261.1613121,38.36652121,-9.831293582,10.94153258,11.66166425,22.30212012,2.4418850869999997,-16.06440109,91.68561543,13.88849729,1.5672536380000002,Central Asia,Asia,xkcd:red
113,Sri Lanka,63.00514497,182.0564906,186.658191,0.403258764,25.76583632,30.91242371,67.87155969,586.0216617000001,41.36871415,187.77510130000002,1882.3683899999999,65.66733182,366.7919127,343.4647473,864.8039140000001,11.22670553,24.88306637,7.646920291,27.16368468,32.16791909,26.47843255,20.94121356,11.08589014,27.63315686,25.51740065,Southern Asia,Asia,xkcd:red
114,United Arab Emirates,213.1353314,110.5689798,218.7507003,0.071094043,2.091783257,0.0,45.01245867,43.54852286,0.007372574000000001,0.283719024,72.32978443,127.49582990000002,0.6568371510000001,27.39363051,53.62716196,26.80954117,19.68429833,12.19137203,32.82297735,40.02268664,27.10950141,13.21314547,54.01550683,33.37469254,22.396313199999998,Western Asia,Asia,xkcd:red
115,Azerbaijan,86.63017198,640.067615,127.11891709999999,1.4408532619999999,36.1450321,7.26719223,28.46190413,85.27931284,16.35000301,61.22073491,453.3004121,39.61666957,98.75768039,68.16092607,174.04632990000002,33.16762027,1.530183853,9.605681011,13.52841049,29.91985905,11.98962757,-3.247761222,81.08113709999999,22.22981622,13.54960594,Western Asia,Asia,xkcd:red
116,Georgia,154.3523516,1163.61322,186.4994044,2.255906059,27.25799876,27.63013834,33.9282195,190.50140290000002,46.57979303,158.9524206,973.1892826,31.83251904,291.1495764,126.0034568,338.73623829999997,30.863356500000002,-1.400538667,10.60066271,0.437670044,24.0886167,7.989220597999999,-6.7747398,71.91789389,16.93326138,12.10767282,Western Asia,Asia,xkcd:red
117,Armenia,97.29451554,1850.48297,183.5375423,2.31889558,21.33826622,6.992914644,32.42358775,69.67429883,20.00548963,67.22309812,501.6587673,46.50159775,127.16168130000001,86.25816191,213.78458700000002,34.82842686,-4.557721774,11.43395924,-0.585204815,24.3580566,6.165300483999999,-10.47037026,81.33372186,16.19943753,9.369815974,Western Asia,Asia,xkcd:red
118,Bulgaria,89.12241274,467.44586789999994,160.3145198,0.974942029,52.31249667,20.33150418,30.8780721,144.7109976,35.21158416,117.9853496,609.9577203,22.86173738,160.02534169999998,73.87040381,197.55015490000002,30.76478929,0.38830249299999997,9.650658468,9.731697266,26.438637899999996,10.17937835,-4.326151394,74.67946091,19.56625077,13.33011523,Eastern Europe,Europe,xkcd:blue
